0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-0.18479548,-0.053666413,0.22961266,-0.19468248,0.0,0.2597824,-0.019652588,0.32180113,-0.26,0.0,0.017761497,0.10151226,0.12648852,0.17082389,1.2637343,0.08899967,-0.30168536,-0.24419247,1.1046612
-0.18673365,-0.05225873,0.22787146,-0.19371139,0.0,0.2595584,-0.019025566,0.3198695,-0.26,0.0,0.01804012,0.10331161,0.12553018,0.17488596,1.2594771,0.08903016,-0.3004859,-0.2444548,1.1029894
-0.18672413,-0.052281465,0.22776805,-0.19356039,0.0,0.25958145,-0.019062733,0.3198123,-0.26,0.0,0.01806656,0.10349335,0.12527007,0.17542541,1.2591983,0.08899407,-0.3001006,-0.24467823,1.1026139
-0.18664311,-0.0523294,0.22780828,-0.19337381,0.0,0.25952485,-0.01905863,0.31991976,-0.26,0.0,0.018015407,0.10364781,0.12516536,0.17584144,1.2590579,0.08893704,-0.29987228,-0.24459101,1.1025429
-0.18660396,-0.052337393,0.22788043,-0.19324198,0.0,0.25943622,-0.019032303,0.32001436,-0.26,0.0,0.007405118,0.08672221,0.121950224,0.1753006,1.2512931,0.090829365,-0.30013108,-0.24451414,1.1033454
-0.18656379,-0.052342914,0.22805364,-0.19331612,0.0,0.25936338,-0.01900625,0.3201152,-0.26,0.0,0.00726718,0.08692578,0.12203439,0.17604442,1.250765,0.090875916,-0.30007526,-0.24432513,1.1035036
-0.18648745,-0.052375007,0.22836168,-0.19369133,0.0,0.25936055,-0.01898845,0.32025415,-0.26,0.0,0.007146394,0.087160155,0.12214963,0.17692359,1.2501533,0.09098839,-0.30001563,-0.24421017,1.103625
-0.18642534,-0.052407786,0.22867477,-0.19426785,0.0,0.25945553,-0.01900739,0.32033736,-0.26,0.0,0.017790938,0.10479742,0.1255838,0.1787417,1.2570354,0.08920461,-0.29960477,-0.24397065,1.1030614
-0.18643737,-0.05240928,0.22877213,-0.19469403,0.0,0.25959188,-0.019067755,0.32028112,-0.26,0.0,0.017815553,0.10502994,0.12578033,0.17945115,1.2564936,0.08933777,-0.2995874,-0.24413575,1.1032755
-0.18648152,-0.052389815,0.22873351,-0.19484201,0.0,0.25964543,-0.019108653,0.32019126,-0.26,0.0,0.0069905673,0.08769932,0.12259415,0.17931245,1.2484472,0.091373675,-0.2999672,-0.24460363,1.1042966
-0.18649726,-0.052384704,0.22860183,-0.19461702,0.0,0.2596081,-0.019110374,0.32019404,-0.26,0.0,0.017603738,0.10550598,0.12594305,0.18124095,1.255671,0.08947481,-0.2995703,-0.24472013,1.1039741
-0.18650012,-0.05239217,0.22833596,-0.19408023,0.0,0.2595548,-0.019104168,0.32024795,-0.26,0.0,0.0064599155,0.08797425,0.1227413,0.1803446,1.2479241,0.09145532,-0.29985413,-0.24519977,1.1051188
-0.18648915,-0.05240688,0.22816497,-0.1937199,0.0,0.25953552,-0.01910608,0.320288,-0.26,0.0,0.017209766,0.10583424,0.1261102,0.18149693,1.2553961,0.08951806,-0.29942468,-0.24497567,1.1048111
-0.18648739,-0.052413795,0.2281626,-0.19375357,0.0,0.25962165,-0.01914175,0.32025585,-0.26,0.0,0.017350111,0.10603063,0.1261082,0.18179832,1.2551339,0.0895856,-0.29945666,-0.24465254,1.1050754
-0.1864573,-0.05244696,0.22823747,-0.19399841,0.0,0.2598218,-0.019237464,0.3201957,-0.26,0.0,0.0067184647,0.088381864,0.122701734,0.18122151,1.2470803,0.09158807,-0.29990345,-0.24462187,1.1058705
-0.18640089,-0.05250269,0.22826073,-0.19412972,0.0,0.2600062,-0.019344743,0.32014558,-0.26,0.0,0.018014826,0.10628119,0.12588671,0.18278204,1.2543136,0.08957007,-0.29959285,-0.24433681,1.1051068
-0.18635054,-0.052554816,0.22813463,-0.19391537,0.0,0.2600816,-0.019425748,0.3201027,-0.26,0.0,0.018224316,0.10622268,0.125734,0.18284789,1.2540822,0.08944528,-0.2996443,-0.24404846,1.1050148
-0.18630634,-0.0526042,0.22787349,-0.19339837,0.0,0.26006904,-0.019478288,0.32009,-0.26,0.0,0.01825445,0.10602412,0.12557887,0.18263987,1.2540905,0.089243524,-0.2996724,-0.24366355,1.1049677
-0.18630727,-0.052627765,0.22748902,-0.19273992,0.0,0.26005864,-0.019503016,0.32009482,-0.26,0.0,0.007043155,0.087806515,0.12205837,0.18127842,1.246476,0.09092921,-0.30001563,-0.24361137,1.1057397
-0.18642162,-0.052581232,0.22697726,-0.19210416,0.0,0.26010877,-0.019509548,0.32001,-0.26,0.0,0.017711138,0.10543157,0.12528723,0.18242931,1.2540908,0.08866601,-0.29961014,-0.24312355,1.1050607
-0.18661268,-0.052488282,0.22648379,-0.1917234,0.0,0.2602136,-0.019532477,0.31979975,-0.26,0.0,0.017452227,0.105233766,0.1251975,0.18253331,1.253786,0.08847021,-0.2996342,-0.24277158,1.1050112
