0,1,2
0.044888794,0.058245227,1.0520861
0.04480893,0.05822988,1.0519967
0.044703502,0.058286235,1.0519987
0.04458603,0.05837269,1.0519952
0.044478014,0.058470115,1.0519931
0.044389885,0.058576897,1.0519985
0.04437942,0.05873312,1.0520096
0.04442657,0.05886872,1.0520353
0.04457941,0.05898334,1.0520298
0.044897385,0.05903922,1.0520743
0.0454131,0.058996573,1.0522436
0.04623058,0.05878307,1.0525842
0.047564294,0.058304712,1.0531095
0.049691882,0.057649642,1.0539299
0.052579854,0.056722373,1.0547956
0.0559598,0.055707306,1.0556629
0.05933325,0.054562688,1.056139
0.062077083,0.053000093,1.055817
0.06382274,0.051059723,1.0547827
0.064471014,0.048810765,1.053238
0.06364015,0.046894446,1.0515355
0.06242252,0.044438556,1.0495509
0.060772367,0.041730806,1.0476094
0.059271064,0.038791224,1.0459487
0.05838642,0.03560771,1.0446026
0.05840251,0.032129303,1.0436649
0.059465874,0.02831839,1.0434864
0.06157983,0.024294883,1.0441706
0.06435743,0.020406589,1.0453026
0.06719202,0.017490372,1.0465866
0.06961327,0.016321555,1.0483009
0.07159437,0.016560465,1.050907
0.07335637,0.017215371,1.0542446
0.07467958,0.017765582,1.057069
0.07494647,0.0189396,1.0601535
0.074499615,0.020709962,1.0632206
0.07310659,0.022555768,1.0657315
0.070875645,0.024055287,1.067644
0.068011515,0.025209814,1.0691984
0.06473512,0.026065364,1.0704209
0.061347336,0.026544794,1.0707194
0.058414582,0.026257396,1.0693663
0.056511052,0.024424821,1.0658317
0.055673987,0.020113394,1.060127
0.05431639,0.012727141,1.0526183
0.049557827,0.0031383336,1.0438235
0.042722117,-0.003997326,1.0355886
0.03661317,-0.0066539496,1.0284816
0.031914864,-0.005793929,1.0226995
0.028317956,-0.0040341914,1.0190487
0.025403084,-0.0030109733,1.0182381
0.023507457,-0.0030414313,1.0199184
0.023107214,-0.0034550577,1.0236186
0.02386127,-0.0033127815,1.029037
0.025147084,-0.0022992045,1.0355608
0.02652168,-0.0008569956,1.042368
0.027982954,0.00027352571,1.048877
0.02988163,0.00047703087,1.0549806
0.032396328,-0.00044089556,1.0605831
0.035240587,-0.0023126304,1.0653526
0.037876707,-0.0048356056,1.06884
0.040036373,-0.0076242983,1.0707012
0.041896056,-0.0104102045,1.0710119
0.043706417,-0.013062432,1.070388
0.045433085,-0.015428409,1.0693735
0.046700258,-0.01754786,1.0680255
0.04729761,-0.01971957,1.066548
0.04742996,-0.021955684,1.0652176
0.04697305,-0.024162635,1.0640851
0.0461219,-0.026232868,1.0629327
0.045119498,-0.027441636,1.062079
0.044152535,-0.028661892,1.0607432
0.042620067,-0.029446155,1.0596578
0.040618103,-0.029540181,1.0590109
0.038518205,-0.029065862,1.0586886
0.0367212,-0.028221637,1.0584339
0.03541943,-0.026828706,1.0580975
0.03420595,-0.024752006,1.0577154
0.032748036,-0.022085622,1.0573014
0.031298783,-0.018935561,1.0568404
0.030060105,-0.015351787,1.0563008
0.028884208,-0.011246547,1.05573
0.027645255,-0.0066150427,1.0552799
0.026344975,-0.0017075539,1.0547702
0.02511342,0.0032510757,1.0540597
0.023972105,0.0082618,1.0531261
0.022982625,0.013534412,1.051911
0.022356406,0.019190341,1.0505168
0.022308512,0.025310904,1.0493743
0.022940965,0.031975627,1.0490294
0.024124175,0.039209515,1.0496798
0.02562719,0.04684457,1.0511101
0.027456675,0.05455464,1.0527178
0.029481534,0.06204705,1.0541043
0.03151436,0.069128886,1.0552261
0.033424277,0.075721875,1.0561465
0.035095736,0.08164172,1.0568773
0.03652449,0.086647615,1.0574377
0.037748788,0.09076379,1.0579122
0.03866227,0.09411903,1.0583593
0.03931658,0.09674971,1.0587891
0.039833177,0.098602936,1.0592134
0.040117726,0.0997795,1.0596305
0.040154297,0.10031943,1.0599295
0.040098112,0.100160345,1.0598545
0.039843302,0.099314496,1.0593969
0.039290756,0.097828984,1.0587444
0.038435236,0.095743686,1.0580875
0.037557434,0.09294891,1.058011
0.03625461,0.089958906,1.0576777
0.03488889,0.086471796,1.0572529
0.033382814,0.08265865,1.0568526
0.031810828,0.07878904,1.0563573
0.03035878,0.07503949,1.0557569
0.029129365,0.0714782,1.0552089
0.028226817,0.06816746,1.0548205
0.027655074,0.06511702,1.0547059
0.02732828,0.0623952,1.0548078
0.02704649,0.060097024,1.0550414
0.02678941,0.05801694,1.0554037
0.026714718,0.05594863,1.0557243
0.026711911,0.053951934,1.0559022
0.026644155,0.052147463,1.0559664
0.026563082,0.050573424,1.0559386
0.026465537,0.04921128,1.055801
0.02631398,0.047984004,1.0554849
0.026093457,0.04680139,1.0549295
0.025852872,0.045648724,1.0542406
0.02563989,0.044625968,1.0536319
0.0255649,0.043762058,1.0533204
0.02572728,0.042987674,1.0533975
0.026081638,0.042194948,1.0537038
0.026442394,0.041310117,1.054002
0.026639417,0.04038082,1.0541592
0.026586894,0.039457485,1.0541319
0.026385188,0.038536474,1.0538814
0.026183365,0.037635818,1.053585
0.02611616,0.036783203,1.0533416
0.026232915,0.03603719,1.0531886
0.026502052,0.035431698,1.0531161
0.026894582,0.03494592,1.0530998
0.027378825,0.0345781,1.0531224
0.027896598,0.03425041,1.0531975
0.02842379,0.033941597,1.0533012
0.028906524,0.03366658,1.053378
0.029280055,0.033435315,1.053396
0.029526453,0.033257306,1.053383
0.029626146,0.033177406,1.0533738
