0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-0.19330335,-0.0362823,0.33962893,-0.26,0.0,0.35961682,0.055662315,0.40444204,-0.26,0.0,-0.08381446,0.1041484,0.0045560906,-0.0075762817,1.2072506,0.1315068,-0.13145314,0.06584343,1.0634071
-0.1957234,-0.036055457,0.33834487,-0.26,0.0,0.3547228,0.054224458,0.40365458,-0.26,0.0,-0.08368354,0.10570096,0.0043617818,0.001496658,1.1987302,0.13423374,-0.13147321,0.06472135,1.0598427
-0.19014959,-0.035619836,0.3366032,-0.26,0.0,0.34739605,0.051737282,0.4036646,-0.26,0.0,-0.08303324,0.10734884,0.004669006,0.011687852,1.1880544,0.13668586,-0.13220379,0.061755255,1.0564146
-0.18196413,-0.034708608,0.33395168,-0.26,0.0,0.3406659,0.049237497,0.40280718,-0.26,0.0,-0.06675749,0.13597164,0.018385993,0.024611313,1.1884313,0.13143872,-0.13110939,0.058476564,1.050241
-0.1757849,-0.034075353,0.33159757,-0.26,0.0,0.33613563,0.047302842,0.4020173,-0.26,0.0,-0.06602192,0.13694233,0.019860774,0.03163577,1.1785202,0.13100694,-0.13227026,0.055597335,1.047421
-0.17317097,-0.0338438,0.33008933,-0.26,0.0,0.3328239,0.045943093,0.40183315,-0.26,0.0,-0.06629405,0.1369711,0.021914775,0.033784408,1.1718814,0.12960842,-0.13369693,0.054743733,1.0455084
-0.17247106,-0.033888504,0.329047,-0.26,0.0,0.32944775,0.04478414,0.40202448,-0.26,0.0,-0.067466624,0.13645263,0.02450523,0.031085214,1.1680678,0.12768564,-0.135129,0.055093553,1.0439857
-0.17109631,-0.03397353,0.32801014,-0.26,0.0,0.32617116,0.043642264,0.40217617,-0.26,0.0,-0.06884646,0.13570689,0.027337477,0.024490533,1.166234,0.12559159,-0.13627537,0.055487663,1.0420979
-0.16838978,-0.033977903,0.32675672,-0.26,0.0,0.32444236,0.04268707,0.4020611,-0.26,0.0,-0.069793135,0.13495187,0.029875977,0.016394094,1.1653574,0.12356456,-0.13702488,0.055322368,1.0396042
-0.16568607,-0.034044616,0.32545012,-0.26,0.0,0.32530457,0.04212455,0.40179473,-0.26,0.0,-0.07013588,0.13442053,0.031753115,0.009075449,1.1646708,0.121663,-0.13727994,0.054047488,1.0367246
-0.16361104,-0.034211658,0.32455772,-0.26,0.0,0.32781664,0.041919537,0.40168855,-0.26,0.0,-0.069978885,0.13419592,0.032762673,0.0043714424,1.1641655,0.119999886,-0.13701898,0.05172957,1.0338833
-0.16202302,-0.03433832,0.32416403,-0.26,0.0,0.33038294,0.041847933,0.40173754,-0.26,0.0,-0.06947055,0.13428177,0.032837633,0.003530431,1.1636858,0.11867924,-0.13645115,0.049492605,1.0313721
-0.16091292,-0.034405317,0.3238783,-0.26,0.0,0.33233562,0.041673798,0.4016782,-0.26,0.0,-0.06879952,0.13455509,0.032090448,0.0056563728,1.1632713,0.117697425,-0.13580115,0.04819649,1.0292236
-0.16010518,-0.03460298,0.32337326,-0.26,0.0,0.3340222,0.041241895,0.40143824,-0.26,0.0,-0.068104856,0.13469966,0.030929279,0.0075541507,1.1636479,0.117094405,-0.13521323,0.048281476,1.0274272
-0.1590089,-0.034948085,0.32273382,-0.26,0.0,0.33568788,0.040659264,0.40116316,-0.26,0.0,-0.0856607,0.104450874,0.014696385,0.004166637,1.151046,0.12476121,-0.1376602,0.04872308,1.0296339
-0.15769586,-0.03524816,0.3222263,-0.26,0.0,0.33718842,0.040169954,0.40097848,-0.26,0.0,-0.067133725,0.1350541,0.02881542,0.0057750996,1.1664779,0.1170473,-0.13430567,0.051149726,1.0255952
-0.15659589,-0.03542185,0.3219543,-0.26,0.0,0.3387545,0.039895155,0.40088278,-0.26,0.0,-0.06690958,0.13567585,0.028019555,0.0034009553,1.1679144,0.11762313,-0.13392057,0.053020548,1.0256846
-0.15556565,-0.035556927,0.32174346,-0.26,0.0,0.34074172,0.03974324,0.40081707,-0.26,0.0,-0.0666952,0.13656786,0.027411833,0.0014142668,1.168754,0.11856213,-0.13351567,0.054618176,1.0262349
-0.15455215,-0.0356403,0.32151547,-0.26,0.0,0.342738,0.03970695,0.40072387,-0.26,0.0,-0.066604026,0.13744237,0.026960675,4.1248757e-05,1.1695694,0.11964436,-0.13307795,0.055468075,1.0274775
-0.15393549,-0.035808876,0.32117894,-0.26,0.0,0.34448698,0.039592728,0.4005668,-0.26,0.0,-0.08405561,0.10871194,0.011980794,-0.004432971,1.1571362,0.12810463,-0.13540937,0.05507544,1.0325224
-0.15397048,-0.036172163,0.32069662,-0.26,0.0,0.346105,0.039262444,0.40033305,-0.26,0.0,-0.084452964,0.10952328,0.012180197,-0.0062624807,1.1585966,0.12919627,-0.13508344,0.05500631,1.0346352
-0.15447669,-0.036614746,0.32012197,-0.26,0.0,0.3474326,0.038779344,0.40003654,-0.26,0.0,-0.085059986,0.11025706,0.012539211,-0.008025195,1.160479,0.13036926,-0.13490558,0.05487117,1.037113
-0.15547054,-0.03695734,0.31938246,-0.26,0.0,0.3487343,0.038316693,0.39950317,-0.26,0.0,-0.08571583,0.11093261,0.012849344,-0.009067,1.1625946,0.13157119,-0.13483872,0.054920644,1.0399326
-0.1564513,-0.037362814,0.3184811,-0.26,0.0,0.35082585,0.037847307,0.39888516,-0.26,0.0,-0.0694699,0.14091827,0.027745396,-0.007469723,1.1783724,0.12589847,-0.13252443,0.055730198,1.0400131
-0.15732503,-0.038069416,0.3175728,-0.26,0.0,0.35402995,0.037256893,0.39841092,-0.26,0.0,-0.08646984,0.112185396,0.014211429,-0.012319976,1.167643,0.13379632,-0.13510314,0.055508763,1.0463744
-0.15887748,-0.03902246,0.31682113,-0.26,0.0,0.35753614,0.036578782,0.3980428,-0.26,0.0,-0.0863288,0.11249819,0.01502994,-0.014470686,1.1713275,0.13457286,-0.13543706,0.056020346,1.0501833
