0,1,2
-0.008501968,0.014087066,1.0517265
-0.008537167,0.0140931755,1.0518408
-0.008571917,0.014109448,1.0519465
-0.008584337,0.014089033,1.052023
-0.008558333,0.013998166,1.0520478
-0.0084838495,0.013835385,1.0520202
-0.008386148,0.013654724,1.0519701
-0.008317221,0.01350835,1.0519232
-0.008296825,0.013400182,1.0518603
-0.008302437,0.013333634,1.0517606
-0.0083696265,0.013356373,1.0516647
-0.008455988,0.013422042,1.0515908
-0.008500683,0.01346302,1.051507
-0.0085159205,0.0135189295,1.051456
-0.008569013,0.013648599,1.0513963
-0.008719198,0.01390253,1.0513189
-0.008925646,0.014225468,1.0512013
-0.009150552,0.014592975,1.0510458
-0.009394117,0.0149679035,1.0508935
-0.00966317,0.015305713,1.0507811
-0.009950281,0.015606746,1.0506959
-0.010239838,0.015879288,1.0506042
-0.010527287,0.01608643,1.0504955
-0.010813675,0.01617457,1.0503914
-0.011068404,0.016122684,1.0503293
-0.011204385,0.015925452,1.0503495
-0.011396609,0.01574251,1.0503901
-0.011631786,0.015610963,1.0504272
-0.011881697,0.01555872,1.0504522
-0.012064027,0.015428826,1.0505004
-0.012115176,0.015247375,1.0506203
-0.01210161,0.015170246,1.0507538
-0.012046908,0.01519604,1.0508713
-0.011978296,0.015267983,1.0509593
-0.011889196,0.015352607,1.0510244
-0.011757964,0.015479237,1.0510683
-0.011563897,0.015706763,1.0510794
-0.011285704,0.016074255,1.0510411
-0.010914381,0.016593486,1.0509387
-0.01047948,0.017229468,1.0507807
-0.010011443,0.017949268,1.0506111
-0.009526359,0.018722668,1.0504571
-0.008983734,0.019438624,1.0502871
-0.008430959,0.020052,1.0501462
-0.007885942,0.020533144,1.0500612
-0.0073702433,0.020863697,1.0500214
-0.0068888105,0.02105084,1.0499927
-0.0065174717,0.021201447,1.0499135
-0.006207032,0.021291494,1.049789
-0.0059633837,0.021327496,1.0496522
-0.005764694,0.021275505,1.0495489
-0.0055674426,0.021125212,1.0494733
-0.005331955,0.020860896,1.0494236
-0.0050836224,0.020492658,1.0494118
-0.0048766276,0.020058677,1.049423
-0.004748189,0.019618317,1.049419
-0.004721798,0.019258335,1.0493803
-0.0048206765,0.019019425,1.0493369
-0.005006862,0.018856406,1.0493246
-0.005204661,0.018706858,1.0493479
-0.005533857,0.01861322,1.0493712
-0.005830366,0.018592462,1.0493823
-0.0061007724,0.018653616,1.0493873
-0.0063099572,0.01875922,1.0493767
-0.006441412,0.01887831,1.0493615
-0.0065222657,0.018994763,1.0494049
-0.0065913443,0.019120902,1.0494897
-0.006668633,0.019316852,1.0495664
-0.0067595914,0.019619033,1.0496432
-0.0068656076,0.019981936,1.0497051
-0.0069280723,0.020363107,1.0497344
-0.0069696493,0.020693183,1.0497816
-0.0069902726,0.020998046,1.0498397
-0.007035421,0.021219268,1.0498921
-0.0071034133,0.021348238,1.0499305
-0.007187336,0.02140762,1.0499542
-0.0072786137,0.021468222,1.0499643
-0.007385664,0.021627381,1.0499461
-0.0074993633,0.021842182,1.0499066
-0.007504468,0.02200234,1.0498888
-0.00737161,0.021982,1.0499039
-0.00713409,0.021794856,1.04994
-0.006685057,0.021396473,1.0500491
-0.006267822,0.021157146,1.0500944
-0.005885824,0.02098155,1.050123
-0.005538119,0.020809278,1.0501386
-0.0052069835,0.020741269,1.0501326
-0.0048912205,0.02083832,1.0501146
-0.0046145995,0.02103062,1.0500871
-0.004378426,0.021301389,1.0500332
-0.004156006,0.021637633,1.0499535
-0.0039353506,0.02197449,1.0498666
-0.0037051751,0.022255003,1.0497805
-0.0034434744,0.02247119,1.0496942
-0.0031617621,0.022610128,1.0496187
-0.0029120222,0.022645533,1.0495702
-0.0027276715,0.022592738,1.0495546
-0.002614145,0.022496566,1.0495629
-0.0025689732,0.022397175,1.0495795
-0.002581039,0.02232033,1.0495919
-0.0026390278,0.022267208,1.0495943
-0.0027219453,0.022221535,1.049589
-0.0027961025,0.022162244,1.0495849
-0.0028380184,0.022127092,1.049584
-0.0028979352,0.022050977,1.0495842
-0.0029369837,0.022039428,1.0495788
-0.0029939616,0.02207312,1.0495579
-0.003058944,0.022146478,1.0495346
-0.0031431606,0.022233292,1.0495138
-0.003238521,0.022331074,1.0494915
-0.0033364901,0.022431657,1.0494733
-0.003438738,0.022527352,1.049461
-0.003537511,0.02262476,1.0494479
-0.003612553,0.022722617,1.0494273
-0.0036649448,0.02282393,1.0493582
-0.00370787,0.022928923,1.049302
-0.0037439633,0.023017362,1.0492795
-0.0037621646,0.023061842,1.0492713
-0.003771503,0.023059651,1.0492668
-0.0037926366,0.023024872,1.0492681
-0.0038198675,0.022998944,1.0492762
-0.003845529,0.023001075,1.0492877
-0.0038850775,0.02302298,1.0492932
-0.003956042,0.023060113,1.0492892
-0.0040537,0.023115069,1.0492814
-0.0041650734,0.023181856,1.0492712
-0.0042727645,0.023245886,1.0492625
-0.004344819,0.023293316,1.0492649
-0.00443059,0.023338318,1.049279
-0.0044682794,0.023341894,1.049283
-0.00447975,0.023339167,1.049277
-0.0044714925,0.023336008,1.0492764
-0.004460424,0.023316458,1.0492817
-0.0044552367,0.023294568,1.0492833
