0,1,2,3
-0.005495829788914023,0.0020940727714911862,-0.9997734013862942,0.020458655738800735
-0.00489862680279213,0.0023928935481459406,-0.9997757190787941,0.020464336207030236
-0.004750789921486863,0.002370502030183134,-0.9997754942627208,0.020512722563786792
-0.004575780522900846,0.002358660688145945,-0.9997743286338558,0.02061045261723645
-0.004372169141989091,0.002365616996843055,-0.9997736661123008,0.020685853658668145
-0.004163378115180084,0.0023779473806363844,-0.9997751904542926,0.020653818073369332
-0.003946144982321823,0.00242108341803506,-0.9997787433129747,0.0205190329789344
-0.0036178319990855133,0.002460371767833026,-0.999783011378079,0.020366345331707086
-0.0031406353330834897,0.0023155429189893675,-0.9997848500517422,0.02037224282473847
-0.002686197765734071,0.0018973463294452994,-0.9997785830814099,0.020783869471252686
-0.0024802545491392687,0.0013650517547396054,-0.9997590667741033,0.021766795217766807
-0.002561679991444076,0.0009212754309923153,-0.999727531719605,0.02318299741249573
-0.0026993816179790658,0.0007074677257938046,-0.9996909947958658,0.024700764205784532
-0.0025533202456613966,0.0007803061729856499,-0.9996587802133864,0.025984511161151497
-0.0020541453702477962,0.0010643964304726773,-0.9996375075866404,0.02682351529919183
-0.001329922282141701,0.0014133357926679102,-0.9996274401826087,0.02722525707179928
-0.000631030738491038,0.0016873593086390976,-0.9996207936075251,0.027477692884085865
-8.440213965897851e-05,0.0018172139859974803,-0.9996132576563617,0.02774933741991434
0.0002587266227491028,0.0017923965426076965,-0.9996088796749476,0.02790713260378077
0.0003548552067754955,0.001668980474412014,-0.9996115603108591,0.027817567737819286
0.00022241480871190798,0.0015428204002895828,-0.9996206140808317,0.027499057102492338
1.4008184981749948e-07,0.0014923016819734169,-0.9996314550508252,0.027105850081495995
-0.00012154844702004379,0.00147945505992957,-0.9996391484491288,0.026821061250460743
-5.667950988077104e-05,0.0014579294332506716,-0.9996428232180853,0.026685149761184985
0.00010868286378412605,0.0014501184726836353,-0.9996441330546691,0.026636302180093108
0.0003042257215918802,0.0014100942998733785,-0.9996419485227691,0.026718791783634035
0.000600320461004193,0.0012214487197895994,-0.9996333194053864,0.027043934864177905
0.0009250564713904102,0.0008536808728313932,-0.9996163165351958,0.02767011413239061
0.0011142535879418679,0.0004149158441421371,-0.9995942065031255,0.02846065018883466
0.0011856040083307914,-9.810088818681638e-06,-0.9995698299183672,0.02930442567026604
0.000894892080374001,-0.00038952893768080506,-0.9995364357139047,0.030429609194241994
4.011716032032222e-05,-0.0006242478975405321,-0.999469925501791,0.032549604031696856
-0.0013145017641498465,-0.00027387530299258813,-0.9993355987635548,0.03642194560039119
-0.0032780650994876414,0.0009000056884124604,-0.9991018802690645,0.04223596952579806
-0.006413074926098887,0.0026894143199360514,-0.9987334270333901,0.04983152864149479
-0.01123335299148518,0.004195858052907745,-0.9981876303365255,0.058971698287573183
-0.0160762538574771,0.00480171884835418,-0.9974460527160438,0.06942527982798759
-0.021977032507659453,0.003719966365931079,-0.9963633109586498,0.0822394337766894
-0.025888128675715077,0.0010409022844818277,-0.9946997102333656,0.09950481283718188
-0.027899638084562594,-0.0019290367597150709,-0.9921640094952905,0.12177219417485764
-0.027942026690228466,-0.003924666057531766,-0.9887056787971831,0.1471900840919012
-0.02632815650255281,-0.0048432545937997454,-0.9844784293080885,0.1734519913036333
-0.024420870647175057,-0.005601398983213033,-0.9795713577685442,0.19952994874393115
-0.024318804317624832,-0.0070603485743082044,-0.9739299749671537,0.2254310340105137
-0.025144865511646578,-0.009030487802185964,-0.9676510504535127,0.25087373434592325
-0.025875390357741418,-0.010410180984681274,-0.960777879652064,0.2759129541666806
-0.02715476739395935,-0.010344824200773702,-0.9537384649309842,0.2992299178409888
-0.029468865083654566,-0.008875076937010267,-0.9470440133079566,0.3196254931284462
-0.031177862595048223,-0.005194079326118184,-0.940363664062208,0.3386991906330117
-0.03523782230280471,-0.002667677344725338,-0.9334165318675691,0.3570500768985491
-0.03889881592423952,-0.00032501318476821475,-0.9262993179095597,0.37477506604149413
-0.04048982602622478,0.0014572988138030008,-0.9197332449533184,0.39044744639473905
-0.03984353556041462,0.002411757872958476,-0.9141914343090236,0.40331215892162026
-0.0376722991457478,0.002851931748987132,-0.9096763667215448,0.4135959044655326
-0.034654125023389604,0.003459080352111478,-0.9058278704630419,0.4222120266813481
-0.03149477446581313,0.004537381047330549,-0.9021498187346287,0.4302478308041256
-0.029036820358756522,0.005972050006768364,-0.8985155825634396,0.43793943139759944
-0.02825773347080946,0.007494787450223701,-0.8956226720996372,0.4438528561148101
-0.030026723516073724,0.008650813808589236,-0.8945760910931797,0.44582191123786796
-0.03456543828988185,0.009191107817897804,-0.8962585063759549,0.4420875973850096
-0.040154187172954735,0.009450281553969,-0.9003912431883245,0.4331211639031434
-0.04164652156636717,0.010403468793382602,-0.9047708733077667,0.42372986901136483
-0.038724239357753557,0.010073473229111892,-0.9061797957837533,0.4209954110635663
-0.03449054600686975,0.010080471813872555,-0.9029418500100997,0.42825786837429636
-0.03177523551698413,0.012184096595616974,-0.8978615410671908,0.43896074456657047
-0.032594817583680755,0.015646135777222216,-0.8951835661589147,0.44422872394852536
-0.0345671976682312,0.017995427960963217,-0.8962886939971741,0.44175541924316813
-0.03510204113204082,0.017712925431315342,-0.8987219633892388,0.4367527120726566
-0.03322667871210059,0.01591999838716519,-0.9003195392874648,0.4336672326223446
-0.029467879563744633,0.014506293512872078,-0.9013047523248645,0.4319386009135437
-0.025435658990541066,0.013574774711227418,-0.9029271040881032,0.4288256026012532
-0.022455856060884835,0.012482071813672427,-0.9060354482304812,0.42242123403257315
-0.020325112510189706,0.011229190400819333,-0.9103957705723545,0.4130863541783477
-0.018495022772833214,0.01063239695885831,-0.9149781937273008,0.40293894236108196
-0.017209537531302017,0.011397781730490272,-0.9188884398796011,0.3939771026915339
-0.01700104769494776,0.013387342003564808,-0.922277630671444,0.3859219032581869
-0.017521741320932295,0.01639726342055951,-0.9260838910344602,0.37655377451284877
-0.01836440028560993,0.019515249213957656,-0.9311479378083015,0.36365563623518116
-0.019246547778692783,0.021351728123873044,-0.9375400057292849,0.34668777273197715
-0.01970014262267992,0.021796733558729586,-0.9448606573901256,0.32615202728653314
-0.019047659877107697,0.02190126877593749,-0.9527791588501945,0.30227370964065975
-0.016734230601998024,0.02240106114591226,-0.9609915871091749,0.27516054857316563
-0.013652280615194282,0.02339611365718949,-0.9689727496919025,0.24567874847910068
-0.011459814687917506,0.024541121915084375,-0.9760423144517969,0.21588841187531876
-0.011266212764527748,0.025353981448385896,-0.9817266574328498,0.1882631619844495
-0.012675564033667465,0.025677365480238724,-0.9859812548713497,0.16438055852424005
-0.014502002013715456,0.02562300340073832,-0.9891092405444645,0.1442084044148352
-0.015721622103707054,0.025416098832107017,-0.9915342855538267,0.12635906413806253
-0.01607153899930618,0.025035480864003787,-0.993566558414464,0.1092722486843733
-0.01627870945128684,0.024273135749042583,-0.9952953414892151,0.09237424808557694
-0.017155175435427997,0.023308115455116886,-0.9966732373851043,0.07618982602688089
-0.018303475072801008,0.022443135586634737,-0.9976845032998677,0.06153795853451339
-0.01915631373575915,0.02154342893830416,-0.998399881778835,0.04864763486178808
-0.01957992727736252,0.02030795651092936,-0.9989035456086974,0.03736201173031648
-0.01980071695272776,0.018658983633780227,-0.9992519055614327,0.027484598773814675
-0.020140938626268805,0.016505046222384596,-0.999484687504091,0.018769269706072723
-0.02035062818233571,0.013815815195693462,-0.9996378265244712,0.010917461449170728
-0.019884585624384686,0.010626576692646595,-0.9997390571829197,0.003673780797601399
0.018491205150119795,-0.006960292330242526,0.999799826242236,0.003152317999278509
0.016682666411152267,-0.003416310281969237,0.9998104366077405,0.009439720107639205
0.014924783275362855,-0.0007027139872443083,0.999782044243096,0.014581531000953683
0.013367945309768817,0.0011212501544605662,0.999746597034046,0.018077127955820105
0.012016372172894285,0.0022968568747289866,0.999732113640388,0.019647702268246876
0.010145529398205344,0.002739215078395115,0.9997655583927362,0.01893127533065734
0.008559646442607106,0.0028732738774482295,0.9998027757953086,0.017688591294913045
0.008073000433727532,0.0029674230597673667,0.9998153414338685,0.017184414387992133
0.008049890387149606,0.002607234877513381,0.9998281762195644,0.016493017568287704
0.007939203076544006,0.0019265348061535857,0.9998566605078728,0.01482956358745775
0.007546917851229017,0.0015607874891605967,0.9998827790332562,0.013230123434543972
0.006629467787631571,0.001639465676462389,0.9998951097086202,0.012772309498871745
0.005530037576949647,0.00178863893312277,0.9998951655997125,0.013261872623723223
0.004809639154294778,0.0019983829860904996,0.9998970191001667,0.013372547672274073
0.004450784674100111,0.002357793183132636,0.9999119929618326,0.01227345339283649
0.008260309679745722,0.0028746282635365925,0.9999068127121776,0.010481874265377477
0.008082008775849627,0.003421199983315516,0.9999340025454282,0.007413978574342047
0.007328651377018372,0.004335083033811961,0.9999550869692314,0.004161966895702574
0.006730606891747193,0.0052977755891860665,0.9999628769795537,0.0009365721806098719
-0.006410398842877978,-0.005602568806208274,-0.9999606768001633,0.0024825113909820815
-0.006399065290851745,-0.005036891270296081,-0.9999476329971619,0.006197818415215159
-0.00659077750345683,-0.003972352711176547,-0.999918543041927,0.010182796607402785
-0.006866487461369186,-0.0029622366965224396,-0.9998733346987226,0.014049592953281837
-0.007284316583565863,-0.002356804551564921,-0.9998264295962975,0.01698513717742889
-0.007836173487771315,-0.0020593669046122132,-0.9997958875803098,0.018507743528652584
-0.008093410631276747,-0.0017333102355510796,-0.999786876411823,0.01891280240130778
-0.007941476112770367,-0.0012521328484021552,-0.9997891237382732,0.01889637994791135
-0.007323134640969318,-0.000574618987248449,-0.9997950178678043,0.018867001848906967
-0.0063534812461819535,0.000115571352567602,-0.9998019514188029,0.018859423598571047
-0.005335619672017879,0.0007265034639409557,-0.9998053863148771,0.018978747355706732
-0.004943908548713094,0.0011335038831296624,-0.9998013178093195,0.01927687329306223
-0.0052599646372661155,0.0012434586767195784,-0.9997941315989801,0.019557121536039248
