0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-0.14784105,-0.056503724,0.25202328,-0.26,0.0,0.2251728,-0.008706543,0.30189526,-0.26,0.0,-0.00052902184,0.10020932,0.06776097,-0.018210694,1.1167749,0.049208242,-0.22481395,-0.090297736,1.0628642
-0.14898331,-0.055949952,0.25096607,-0.26,0.0,0.22537039,-0.008532547,0.3006899,-0.26,0.0,-0.0004914083,0.100794904,0.06770053,-0.017519293,1.1150346,0.049369454,-0.22442079,-0.0905498,1.062136
-0.14926396,-0.055881664,0.25022298,-0.26,0.0,0.22573,-0.008706388,0.30002752,-0.26,0.0,-0.00060930994,0.10078471,0.06779936,-0.017422894,1.1144309,0.049354706,-0.2242291,-0.09104412,1.0618382
-0.14958197,-0.05582569,0.24930902,-0.26,0.0,0.22618575,-0.008911062,0.2991759,-0.26,0.0,-0.0087138545,0.086017475,0.06024284,-0.018646356,1.1060364,0.050493807,-0.22444607,-0.09192123,1.0617764
-0.14979376,-0.055795763,0.24852878,-0.26,0.0,0.22666477,-0.009139838,0.29841897,-0.26,0.0,-0.00024196837,0.10097639,0.06810963,-0.015595282,1.1115699,0.04910635,-0.22392134,-0.092410035,1.0607398
-0.14991996,-0.055770945,0.24807128,-0.26,0.0,0.2270312,-0.0093233185,0.29792967,-0.26,0.0,0.0001832011,0.100943804,0.068231754,-0.014051042,1.1101422,0.04881231,-0.22391598,-0.0925596,1.0603902
-0.15003437,-0.055774778,0.2479124,-0.26,0.0,0.22722502,-0.009435115,0.29768056,-0.26,0.0,-0.007699515,0.08575184,0.060563207,-0.014668621,1.1019909,0.0496278,-0.22442456,-0.09241324,1.0608199
-0.15003702,-0.05583246,0.24800238,-0.26,0.0,0.22726054,-0.009506,0.29767746,-0.26,0.0,-0.007503232,0.085430846,0.0607721,-0.013845396,1.1014143,0.049144037,-0.22455007,-0.09198643,1.0609273
-0.14985262,-0.055931233,0.24831587,-0.26,0.0,0.22715025,-0.009521296,0.2979837,-0.26,0.0,-0.0076860026,0.08515941,0.061053846,-0.01320687,1.1008983,0.048657358,-0.22464441,-0.091696925,1.0610306
-0.14965902,-0.056051735,0.24869798,-0.26,0.0,0.22694908,-0.00945714,0.29845735,-0.26,0.0,-0.008196871,0.08506512,0.06132704,-0.0125310365,1.1000886,0.0482685,-0.22469221,-0.09167057,1.0609862
-0.14968754,-0.05625026,0.24897628,-0.26,0.0,0.22674842,-0.009353022,0.2988378,-0.26,0.0,-0.00026773507,0.1005164,0.069563985,-0.01005246,1.1062063,0.046736818,-0.22432598,-0.091695674,1.0603753
-0.14989108,-0.05655307,0.2491309,-0.26,0.0,0.22657403,-0.009236132,0.2990377,-0.26,0.0,-0.009203491,0.085425355,0.061722,-0.011412853,1.0976456,0.047854345,-0.22483444,-0.09200855,1.060879
-0.14991474,-0.056803133,0.24927233,-0.26,0.0,0.22647604,-0.009202445,0.2992388,-0.26,0.0,-0.00092441664,0.100962825,0.069816515,-0.00864608,1.1041887,0.046639286,-0.22443232,-0.091907084,1.0606567
-0.14987142,-0.05696865,0.24933459,-0.26,0.0,0.22647251,-0.009246237,0.29939333,-0.26,0.0,-0.0011847897,0.10098157,0.06972085,-0.007842515,1.1039532,0.046851866,-0.22434135,-0.09183052,1.0610497
-0.14994727,-0.057028137,0.24922994,-0.26,0.0,0.22655185,-0.009323645,0.29936162,-0.26,0.0,-0.0014234171,0.10105352,0.06952884,-0.007350093,1.1037756,0.04713075,-0.22415094,-0.091741174,1.0613837
-0.14986318,-0.056939267,0.24911536,-0.26,0.0,0.22671103,-0.009452762,0.29928032,-0.26,0.0,-0.0015335009,0.10122048,0.06935009,-0.0074890275,1.1035777,0.047487076,-0.22392642,-0.09165428,1.061524
-0.14946246,-0.05665382,0.24913602,-0.26,0.0,0.22686349,-0.009577156,0.2992988,-0.26,0.0,-0.001590289,0.10152089,0.06923357,-0.008116602,1.1033565,0.047905706,-0.22365893,-0.091614075,1.0615876
-0.14910066,-0.05640153,0.24923144,-0.26,0.0,0.22691461,-0.009619984,0.29936275,-0.26,0.0,-0.010187857,0.08637241,0.060871974,-0.010201167,1.096077,0.049429998,-0.22374414,-0.09192635,1.062282
-0.14901818,-0.05629102,0.24935934,-0.26,0.0,0.22688563,-0.009605237,0.29940808,-0.26,0.0,-0.010259427,0.08634564,0.060245045,-0.009411782,1.0966419,0.049550563,-0.22340609,-0.09199259,1.0627035
-0.14910655,-0.05629728,0.24949364,-0.26,0.0,0.22684807,-0.009579956,0.29943106,-0.26,0.0,-0.0018703053,0.101452984,0.06752472,-0.006505967,1.1049412,0.04835089,-0.22271341,-0.09160194,1.0626756
