-0.158654,1.069652,0.788521,-0.031188,0.039285,-0.654702,0.754221,2.879800,2.967100,2.757600,0.281058,0.205861,-0.040896,-0.056783,0.259108,0.034152,0.200938,0.092459,-0.000851,-0.164913,0.056778,0.011776,0.360424,0.570735,0.252987,0.844593,0.000000,0.000000,0.000000,0.404174,-0.467704,-0.192730,0.813293,0.000000,0.000000,0.000000
-0.158974,1.071359,0.788788,-0.031852,0.038604,-0.653082,0.755632,2.879800,2.967100,2.757600,0.278643,0.208033,-0.041157,-0.045940,0.256578,0.029050,0.182174,0.094144,-0.000777,-0.174285,0.056751,0.005386,0.383872,0.638348,0.284133,0.869591,0.000000,0.000000,0.000000,0.422101,-0.531663,-0.224173,0.836526,0.000000,0.000000,0.000000
-0.157882,1.072091,0.789056,-0.033064,0.038247,-0.651196,0.757224,2.879800,2.967100,2.757600,0.277825,0.210598,-0.041618,-0.034035,0.253823,0.023577,0.163884,0.096399,-0.000704,-0.181243,0.057409,-0.000300,0.405006,0.709281,0.314753,0.892532,0.000000,0.000000,0.000000,0.438994,-0.596030,-0.254949,0.858885,0.000000,0.000000,0.000000
-0.156362,1.073530,0.789208,-0.034790,0.037921,-0.649933,0.758247,2.879800,2.967100,2.757600,0.277634,0.213366,-0.042210,-0.021364,0.251246,0.017124,0.144879,0.099144,-0.000629,-0.187946,0.058341,-0.004006,0.423996,0.783760,0.344923,0.912540,0.000000,0.000000,0.000000,0.453865,-0.662952,-0.285320,0.879112,0.000000,0.000000,0.000000
-0.156269,1.073687,0.789518,-0.034391,0.038162,-0.649721,0.758435,2.879800,2.967100,2.757600,0.274804,0.216191,-0.042698,-0.011807,0.247745,0.010098,0.125300,0.102284,-0.000539,-0.191254,0.059633,-0.006845,0.443447,0.857356,0.374429,0.930843,0.000000,0.000000,0.000000,0.468528,-0.729884,-0.314869,0.897178,0.000000,0.000000,0.000000
-0.155527,1.073506,0.789821,-0.033138,0.038992,-0.649842,0.758345,2.879800,2.967100,2.757600,0.269696,0.219084,-0.043503,-0.003385,0.243796,0.002521,0.105130,0.105694,-0.000472,-0.190198,0.061536,-0.006696,0.458278,0.932161,0.402950,0.943979,0.000000,0.000000,0.000000,0.479917,-0.797800,-0.343765,0.911098,0.000000,0.000000,0.000000
-0.150463,1.074414,0.789825,-0.034979,0.041006,-0.649872,0.758131,2.879800,2.967100,2.757600,0.266696,0.222156,-0.044745,0.006016,0.240774,-0.005360,0.086146,0.109899,-0.000377,-0.189558,0.065515,-0.005094,0.468276,1.010804,0.431301,0.952372,0.000000,0.000000,0.000000,0.486418,-0.865652,-0.371675,0.920608,0.000000,0.000000,0.000000
-0.147472,1.076482,0.789948,-0.035414,0.042236,-0.650108,0.757840,2.879800,2.967100,2.757600,0.260964,0.225125,-0.045951,0.012465,0.236785,-0.013842,0.067493,0.114656,-0.000284,-0.185370,0.067827,-0.004291,0.477115,1.089772,0.460039,0.958727,0.000000,0.000000,0.000000,0.493313,-0.935233,-0.400136,0.927800,0.000000,0.000000,0.000000
-0.149995,1.077428,0.790210,-0.034862,0.040623,-0.650039,0.758013,2.879800,2.967100,2.757600,0.259293,0.228973,-0.046577,0.020890,0.234259,-0.023338,0.051500,0.119740,-0.000189,-0.182819,0.068839,-0.002253,0.481576,1.166511,0.490109,0.963504,0.000000,0.000000,0.000000,0.502043,-1.008500,-0.430432,0.934436,0.000000,0.000000,0.000000
-0.149044,1.078591,0.790426,-0.035722,0.039947,-0.649094,0.758818,2.879800,2.967100,2.757600,0.258898,0.232868,-0.047780,0.029734,0.231350,-0.032118,0.037069,0.125074,-0.000125,-0.179741,0.070969,-0.000378,0.482205,1.244218,0.521042,0.966252,0.000000,0.000000,0.000000,0.506532,-1.080275,-0.460878,0.938333,0.000000,0.000000,0.000000
-0.148905,1.080616,0.790599,-0.037178,0.038486,-0.647567,0.760128,2.879800,2.967100,2.757600,0.259949,0.236840,-0.048904,0.038303,0.229105,-0.040939,0.024382,0.130637,-0.000059,-0.179735,0.072702,0.001156,0.475354,1.322948,0.554336,0.967459,0.000000,0.000000,0.000000,0.507658,-1.152090,-0.491795,0.940110,0.000000,0.000000,0.000000
-0.149256,1.080578,0.790845,-0.038336,0.037052,-0.645492,0.761904,2.879800,2.967100,2.757600,0.263454,0.240914,-0.049898,0.047575,0.227906,-0.049299,0.014041,0.136331,-0.000026,-0.182826,0.073767,0.003126,0.456948,1.402284,0.590749,0.966145,0.000000,0.000000,0.000000,0.502878,-1.224079,-0.524619,0.939771,0.000000,0.000000,0.000000
-0.149272,1.080090,0.791103,-0.038807,0.036457,-0.643359,0.763711,2.879800,2.967100,2.757600,0.265198,0.244529,-0.050950,0.055558,0.226607,-0.057354,0.003907,0.141843,-0.000007,-0.184910,0.074397,0.001833,0.428554,1.478581,0.629927,0.965262,0.000000,0.000000,0.000000,0.493984,-1.293833,-0.560071,0.939659,0.000000,0.000000,0.000000
-0.150281,1.082222,0.791268,-0.039803,0.034656,-0.641289,0.765482,2.879800,2.967100,2.757600,0.265876,0.247967,-0.051972,0.062109,0.225179,-0.065782,-0.005562,0.147157,0.000030,-0.187018,0.074233,0.001893,0.386339,1.550772,0.668179,0.960160,0.000000,0.000000,0.000000,0.476386,-1.362445,-0.595376,0.936116,0.000000,0.000000,0.000000
-0.153966,1.080560,0.791709,-0.038500,0.032772,-0.638923,0.767607,2.879800,2.967100,2.757600,0.267496,0.251520,-0.052654,0.067948,0.224019,-0.073459,-0.012909,0.152108,0.000048,-0.189547,0.072580,0.000730,0.326875,1.616961,0.704985,0.948647,0.000000,0.000000,0.000000,0.445862,-1.428917,-0.631709,0.929865,0.000000,0.000000,0.000000
-0.154116,1.080523,0.791801,-0.039984,0.031564,-0.636156,0.769877,2.879800,2.967100,2.757600,0.271263,0.254982,-0.053669,0.075260,0.224226,-0.080967,-0.019058,0.156932,0.000039,-0.196054,0.071186,0.001187,0.255721,1.682299,0.736766,0.927767,0.000000,0.000000,0.000000,0.401683,-1.490912,-0.666583,0.917395,0.000000,0.000000,0.000000
-0.155316,1.079730,0.791963,-0.039922,0.030941,-0.633368,0.772201,2.879800,2.967100,2.757600,0.272846,0.257971,-0.054474,0.080694,0.224053,-0.088236,-0.025551,0.161410,0.000042,-0.202557,0.069630,0.002386,0.174708,1.740828,0.762927,0.899520,0.000000,0.000000,0.000000,0.343295,-1.549753,-0.698626,0.897574,0.000000,0.000000,0.000000
-0.159111,1.077496,0.792212,-0.039271,0.028972,-0.630626,0.774551,2.879800,2.967100,2.757600,0.276571,0.261200,-0.054820,0.087373,0.224448,-0.095424,-0.030572,0.165572,0.000051,-0.209928,0.068043,0.007230,0.092264,1.788750,0.779668,0.864283,0.000000,0.000000,0.000000,0.274694,-1.602066,-0.724670,0.871535,0.000000,0.000000,0.000000
-0.164735,1.074766,0.792483,-0.037417,0.026642,-0.627984,0.776869,2.879800,2.967100,2.757600,0.279731,0.264375,-0.054849,0.093034,0.224711,-0.102648,-0.035178,0.169228,0.000075,-0.216943,0.067079,0.016841,0.015689,1.831696,0.784926,0.817792,0.000000,0.000000,0.000000,0.198406,-1.652410,-0.742024,0.833527,0.000000,0.000000,0.000000
-0.168140,1.075072,0.792534,-0.037789,0.023806,-0.624189,0.779996,2.879800,2.967100,2.757600,0.283263,0.267430,-0.055209,0.099952,0.224824,-0.109892,-0.039684,0.172642,0.000082,-0.223386,0.067395,0.023670,-0.048161,1.866376,0.780378,0.770034,0.000000,0.000000,0.000000,0.122392,-1.693156,-0.751738,0.791825,0.000000,0.000000,0.000000
-0.168740,1.076567,0.792435,-0.040201,0.021516,-0.619744,0.783479,2.879800,2.967100,2.757600,0.287870,0.270285,-0.055888,0.106944,0.225297,-0.116706,-0.043009,0.176199,0.000073,-0.230387,0.067471,0.033457,-0.098593,1.902034,0.767826,0.716344,0.000000,0.000000,0.000000,0.048250,-1.729351,-0.754619,0.742354,0.000000,0.000000,0.000000
-0.169362,1.079559,0.792380,-0.042850,0.018741,-0.615837,0.786484,2.879800,2.967100,2.757600,0.291934,0.272865,-0.056539,0.113470,0.225040,-0.123416,-0.045987,0.179729,0.000077,-0.237739,0.066455,0.041185,-0.136105,1.933932,0.750615,0.664595,0.000000,0.000000,0.000000,-0.017894,-1.759859,-0.750365,0.689282,0.000000,0.000000,0.000000
-0.172577,1.080883,0.792357,-0.043924,0.015681,-0.611964,0.789509,2.879800,2.967100,2.757600,0.295703,0.275439,-0.056657,0.119291,0.225564,-0.130053,-0.048411,0.183146,0.000087,-0.243365,0.065161,0.049402,-0.163721,1.963630,0.731047,0.614016,0.000000,0.000000,0.000000,-0.075545,-1.787329,-0.738957,0.632088,0.000000,0.000000,0.000000
-0.172335,1.081003,0.792233,-0.046134,0.014257,-0.607360,0.792958,2.879800,2.967100,2.757600,0.300407,0.277778,-0.057067,0.125846,0.226668,-0.135748,-0.049991,0.186592,0.000045,-0.248705,0.063879,0.054876,-0.182711,1.992719,0.711995,0.566340,0.000000,0.000000,0.000000,-0.126776,-1.810652,-0.725098,0.573602,0.000000,0.000000,0.000000
-0.170773,1.081465,0.792073,-0.048585,0.013442,-0.602976,0.796165,2.879800,2.967100,2.757600,0.304014,0.279600,-0.057520,0.132172,0.227446,-0.141101,-0.052137,0.189948,-0.000014,-0.252161,0.062345,0.059678,-0.196437,2.020457,0.696567,0.523076,0.000000,0.000000,0.000000,-0.169473,-1.830062,-0.708570,0.514097,0.000000,0.000000,0.000000
-0.170991,1.079847,0.792039,-0.049381,0.012757,-0.599113,0.799038,2.879800,2.967100,2.757600,0.307359,0.281241,-0.057580,0.137351,0.228372,-0.146238,-0.053983,0.193222,-0.000063,-0.254866,0.059782,0.063808,-0.209527,2.052308,0.687873,0.478824,0.000000,0.000000,0.000000,-0.206374,-1.852537,-0.692061,0.449308,0.000000,0.000000,0.000000
-0.171225,1.078247,0.791934,-0.050395,0.011895,-0.595265,0.801859,2.879800,2.967100,2.757600,0.311434,0.282759,-0.057548,0.143125,0.229657,-0.151320,-0.055591,0.196343,-0.000119,-0.257136,0.057151,0.068633,-0.218055,2.081113,0.683537,0.436406,0.000000,0.000000,0.000000,-0.234958,-1.871597,-0.674572,0.385700,0.000000,0.000000,0.000000
-0.172439,1.076806,0.791826,-0.051079,0.010409,-0.591546,0.804584,2.879800,2.967100,2.757600,0.316076,0.284176,-0.057440,0.149206,0.230865,-0.156396,-0.057418,0.199227,-0.000179,-0.260946,0.054268,0.071093,-0.224867,2.106231,0.684717,0.396696,0.000000,0.000000,0.000000,-0.258269,-1.888306,-0.659696,0.325560,0.000000,0.000000,0.000000
-0.173622,1.073475,0.791713,-0.050821,0.009758,-0.587834,0.807324,2.879800,2.967100,2.757600,0.320433,0.285388,-0.057271,0.154832,0.232355,-0.161151,-0.059379,0.201857,-0.000254,-0.266180,0.051835,0.073047,-0.232153,2.129269,0.691957,0.356191,0.000000,0.000000,0.000000,-0.279689,-1.903316,-0.648623,0.267862,0.000000,0.000000,0.000000
-0.173382,1.071129,0.791418,-0.051926,0.009159,-0.583525,0.810382,2.879800,2.967100,2.757600,0.325882,0.286391,-0.057221,0.161689,0.234511,-0.165846,-0.061377,0.204351,-0.000346,-0.272969,0.049759,0.073924,-0.237592,2.145746,0.703022,0.317969,0.000000,0.000000,0.000000,-0.297920,-1.911853,-0.640142,0.215543,0.000000,0.000000,0.000000
-0.173655,1.067040,0.791118,-0.052438,0.008884,-0.579003,0.813589,2.879800,2.967100,2.757600,0.332310,0.287216,-0.056933,0.168969,0.237169,-0.170197,-0.063358,0.206699,-0.000414,-0.283117,0.047709,0.076276,-0.242849,2.158135,0.717471,0.277494,0.000000,0.000000,0.000000,-0.315659,-1.917580,-0.634787,0.162286,0.000000,0.000000,0.000000
-0.174008,1.064535,0.790666,-0.054010,0.007668,-0.573933,0.817083,2.879800,2.967100,2.757600,0.339477,0.287809,-0.056578,0.177805,0.240217,-0.174770,-0.065653,0.208831,-0.000483,-0.294645,0.045942,0.078757,-0.248137,2.161152,0.734719,0.237435,0.000000,0.000000,0.000000,-0.331834,-1.915770,-0.631836,0.110592,0.000000,0.000000,0.000000
-0.176341,1.061838,0.790160,-0.055280,0.005059,-0.568663,0.820696,2.879800,2.967100,2.757600,0.348744,0.288420,-0.055953,0.188385,0.243628,-0.179680,-0.068018,0.210675,-0.000542,-0.309215,0.043963,0.080008,-0.253589,2.159525,0.753324,0.193031,0.000000,0.000000,0.000000,-0.348472,-1.909843,-0.631731,0.055881,0.000000,0.000000,0.000000
-0.177157,1.062645,0.789488,-0.058311,0.002393,-0.563317,0.824177,2.879800,2.967100,2.757600,0.356734,0.288512,-0.055552,0.198265,0.246680,-0.184936,-0.071271,0.212295,-0.000587,-0.324477,0.042661,0.080807,-0.254344,2.150791,0.769172,0.146679,0.000000,0.000000,0.000000,-0.363492,-1.895995,-0.631381,0.000136,0.000000,0.000000,0.000000
-0.178274,1.062545,0.788903,-0.060436,-0.000087,-0.558149,0.827537,2.879800,2.967100,2.757600,0.364249,0.288326,-0.055063,0.207999,0.249386,-0.190082,-0.075046,0.213700,-0.000645,-0.342462,0.040658,0.080765,-0.257069,2.136397,0.783622,0.099926,0.000000,0.000000,0.000000,-0.382188,-1.876921,-0.632651,-0.057982,0.000000,0.000000,0.000000
-0.179498,1.062011,0.788374,-0.062302,-0.002377,-0.552813,0.830970,2.879800,2.967100,2.757600,0.370850,0.287848,-0.054468,0.217186,0.252242,-0.195242,-0.078974,0.214956,-0.000696,-0.359971,0.039393,0.079080,-0.261845,2.116919,0.796043,0.052931,0.000000,0.000000,0.000000,-0.403454,-1.851815,-0.633376,-0.116568,0.000000,0.000000,0.000000
-0.180442,1.061537,0.787923,-0.063980,-0.004427,-0.547512,0.834336,2.879800,2.967100,2.757600,0.376787,0.287119,-0.053887,0.225519,0.254763,-0.200190,-0.082656,0.216036,-0.000749,-0.378769,0.038587,0.076781,-0.268624,2.092427,0.805909,0.005188,0.000000,0.000000,0.000000,-0.428001,-1.820932,-0.633641,-0.175637,0.000000,0.000000,0.000000
-0.181929,1.059978,0.787553,-0.064918,-0.006622,-0.542064,0.837800,2.879800,2.967100,2.757600,0.382283,0.286240,-0.053259,0.233205,0.257195,-0.204988,-0.085655,0.216940,-0.000827,-0.397503,0.037823,0.075337,-0.278444,2.064452,0.812859,-0.043811,0.000000,0.000000,0.000000,-0.456091,-1.786204,-0.632471,-0.235607,0.000000,0.000000,0.000000
-0.182044,1.059527,0.787236,-0.066211,-0.007943,-0.537224,0.840799,2.879800,2.967100,2.757600,0.385832,0.284925,-0.052822,0.239036,0.259167,-0.209751,-0.087257,0.217474,-0.000926,-0.415996,0.037672,0.072946,-0.290958,2.031551,0.817327,-0.092600,0.000000,0.000000,0.000000,-0.485402,-1.745923,-0.628586,-0.294047,0.000000,0.000000,0.000000
-0.182691,1.060799,0.787005,-0.067880,-0.010283,-0.532748,0.843485,2.879800,2.967100,2.757600,0.389663,0.283542,-0.052435,0.244018,0.260380,-0.214645,-0.087267,0.217608,-0.001050,-0.435839,0.036842,0.070872,-0.304880,1.992907,0.817869,-0.141660,0.000000,0.000000,0.000000,-0.513883,-1.701769,-0.621026,-0.350824,0.000000,0.000000,0.000000
-0.183774,1.061412,0.786709,-0.069348,-0.012449,-0.528412,0.846059,2.879800,2.967100,2.757600,0.393631,0.282082,-0.051907,0.248680,0.262072,-0.219273,-0.087267,0.217522,-0.001147,-0.455733,0.036097,0.068390,-0.321002,1.947035,0.812894,-0.189790,0.000000,0.000000,0.000000,-0.541904,-1.653165,-0.608732,-0.406559,0.000000,0.000000,0.000000
-0.184370,1.061917,0.786361,-0.070957,-0.014227,-0.524181,0.848526,2.879800,2.967100,2.757600,0.397983,0.280543,-0.051346,0.253163,0.264051,-0.223580,-0.087267,0.217249,-0.001242,-0.477099,0.036158,0.065898,-0.340701,1.896473,0.803495,-0.236986,0.000000,0.000000,0.000000,-0.569265,-1.600642,-0.592287,-0.459566,0.000000,0.000000,0.000000
-0.184385,1.060590,0.786076,-0.071640,-0.015224,-0.519712,0.851197,2.879800,2.967100,2.757600,0.401659,0.278822,-0.050835,0.257891,0.265679,-0.227336,-0.087267,0.216732,-0.001336,-0.496786,0.036675,0.062405,-0.365582,1.843043,0.790518,-0.281278,0.000000,0.000000,0.000000,-0.597844,-1.546117,-0.573453,-0.507003,0.000000,0.000000,0.000000
-0.184817,1.058948,0.785782,-0.072045,-0.016124,-0.515393,0.853768,2.879800,2.967100,2.757600,0.404465,0.277056,-0.050182,0.262068,0.267447,-0.231098,-0.087267,0.216089,-0.001403,-0.514590,0.037173,0.058265,-0.394586,1.789335,0.774130,-0.321205,0.000000,0.000000,0.000000,-0.625760,-1.493587,-0.552620,-0.547814,0.000000,0.000000,0.000000
-0.184464,1.058162,0.785454,-0.073049,-0.016895,-0.511129,0.856228,2.879800,2.967100,2.757600,0.407020,0.275316,-0.049606,0.266092,0.269251,-0.234846,-0.087267,0.215456,-0.001476,-0.530975,0.038092,0.055063,-0.426735,1.739828,0.754989,-0.358084,0.000000,0.000000,0.000000,-0.652643,-1.446122,-0.530466,-0.582667,0.000000,0.000000,0.000000
-0.184003,1.058134,0.785189,-0.074040,-0.017527,-0.507071,0.858540,2.879800,2.967100,2.757600,0.408210,0.273539,-0.049097,0.268915,0.270598,-0.238666,-0.087267,0.214863,-0.001546,-0.545155,0.039069,0.052486,-0.461168,1.695334,0.733510,-0.391198,0.000000,0.000000,0.000000,-0.678200,-1.405044,-0.507784,-0.611742,0.000000,0.000000,0.000000
-0.183934,1.058465,0.784944,-0.075118,-0.018472,-0.503328,0.860626,2.879800,2.967100,2.757600,0.409201,0.271984,-0.048528,0.271628,0.271833,-0.242535,-0.087267,0.214424,-0.001602,-0.557500,0.039667,0.050273,-0.496985,1.654930,0.710107,-0.419575,0.000000,0.000000,0.000000,-0.702245,-1.370625,-0.485248,-0.635590,0.000000,0.000000,0.000000
-0.184256,1.059418,0.784721,-0.076158,-0.019454,-0.500117,0.862383,2.879800,2.967100,2.757600,0.409437,0.270612,-0.047949,0.273534,0.272950,-0.246506,-0.087267,0.214074,-0.001652,-0.568221,0.039918,0.048245,-0.533479,1.618106,0.685196,-0.443115,0.000000,0.000000,0.000000,-0.724065,-1.342210,-0.462898,-0.654542,0.000000,0.000000,0.000000
-0.183608,1.060081,0.784540,-0.077310,-0.020135,-0.497351,0.863863,2.879800,2.967100,2.757600,0.410136,0.269493,-0.047516,0.275841,0.273714,-0.250070,-0.087267,0.213900,-0.001724,-0.578262,0.040866,0.046446,-0.570664,1.585589,0.659514,-0.463443,0.000000,0.000000,0.000000,-0.744278,-1.318832,-0.442072,-0.668749,0.000000,0.000000,0.000000
-0.182883,1.060817,0.784355,-0.078554,-0.020566,-0.495024,0.865076,2.879800,2.967100,2.757600,0.410878,0.268536,-0.047060,0.277986,0.274646,-0.253577,-0.087267,0.213873,-0.001776,-0.586822,0.041866,0.045291,-0.608036,1.556698,0.633404,-0.480662,0.000000,0.000000,0.000000,-0.762197,-1.299898,-0.422692,-0.678955,0.000000,0.000000,0.000000
-0.182755,1.061124,0.784228,-0.079427,-0.021077,-0.492797,0.866255,2.879800,2.967100,2.757600,0.411458,0.267750,-0.046543,0.279562,0.275420,-0.256908,-0.087267,0.214040,-0.001801,-0.592665,0.042181,0.043668,-0.644695,1.530540,0.607378,-0.493899,0.000000,0.000000,0.000000,-0.778762,-1.285275,-0.405573,-0.686755,0.000000,0.000000,0.000000
-0.182707,1.061346,0.784202,-0.079774,-0.021379,-0.490950,0.867264,2.879800,2.967100,2.757600,0.410964,0.267016,-0.046108,0.280390,0.275645,-0.260041,-0.087267,0.214197,-0.001835,-0.596381,0.042394,0.042303,-0.680655,1.507026,0.582226,-0.504142,0.000000,0.000000,0.000000,-0.793825,-1.274868,-0.390996,-0.692608,0.000000,0.000000,0.000000
-0.182938,1.061417,0.784160,-0.080134,-0.021829,-0.489294,0.868155,2.879800,2.967100,2.757600,0.410750,0.266517,-0.045629,0.281375,0.275986,-0.262945,-0.087267,0.214462,-0.001852,-0.598441,0.042284,0.041128,-0.715403,1.484792,0.557965,-0.511570,0.000000,0.000000,0.000000,-0.807427,-1.267291,-0.378606,-0.697169,0.000000,0.000000,0.000000
-0.182844,1.061724,0.784161,-0.080411,-0.022024,-0.488003,0.868851,2.879800,2.967100,2.757600,0.410065,0.266086,-0.045268,0.281759,0.275942,-0.265580,-0.087267,0.214751,-0.001879,-0.599312,0.042508,0.040202,-0.748595,1.464321,0.534335,-0.517375,0.000000,0.000000,0.000000,-0.819167,-1.261775,-0.368294,-0.700316,0.000000,0.000000,0.000000
-0.182297,1.061770,0.784188,-0.080562,-0.021738,-0.487074,0.869365,2.879800,2.967100,2.757600,0.408905,0.265681,-0.044971,0.281533,0.275732,-0.267759,-0.087267,0.215103,-0.001908,-0.599033,0.043207,0.038605,-0.780330,1.446088,0.511476,-0.522341,0.000000,0.000000,0.000000,-0.829108,-1.257463,-0.360304,-0.702099,0.000000,0.000000,0.000000
-0.182409,1.061719,0.784289,-0.080200,-0.021598,-0.486702,0.869611,2.879800,2.967100,2.757600,0.407123,0.265354,-0.044669,0.280754,0.275170,-0.269855,-0.087267,0.215394,-0.001933,-0.597290,0.043095,0.036351,-0.810478,1.428902,0.490092,-0.525551,0.000000,0.000000,0.000000,-0.837553,-1.254531,-0.353921,-0.703526,0.000000,0.000000,0.000000
-0.182251,1.061710,0.784356,-0.080232,-0.021496,-0.486585,0.869676,2.879800,2.967100,2.757600,0.406349,0.265250,-0.044371,0.280645,0.274871,-0.271633,-0.087267,0.215727,-0.001944,-0.595964,0.043234,0.034719,-0.839024,1.412769,0.469772,-0.528034,0.000000,0.000000,0.000000,-0.844244,-1.252222,-0.348775,-0.704262,0.000000,0.000000,0.000000
-0.182441,1.061809,0.784343,-0.080754,-0.021992,-0.486419,0.869708,2.879800,2.967100,2.757600,0.407311,0.265447,-0.043982,0.281712,0.275082,-0.273270,-0.087267,0.216226,-0.001935,-0.594956,0.042766,0.033905,-0.865787,1.396440,0.450419,-0.529315,0.000000,0.000000,0.000000,-0.849435,-1.250589,-0.344049,-0.704736,0.000000,0.000000,0.000000
-0.182617,1.061534,0.784362,-0.080887,-0.022263,-0.486475,0.869657,2.879800,2.967100,2.757600,0.408125,0.265626,-0.043657,0.282561,0.275080,-0.274600,-0.087267,0.216683,-0.001931,-0.593536,0.042321,0.032428,-0.891246,1.381562,0.432491,-0.530041,0.000000,0.000000,0.000000,-0.853944,-1.250342,-0.340373,-0.705143,0.000000,0.000000,0.000000
-0.182631,1.061512,0.784416,-0.080934,-0.022315,-0.486947,0.869388,2.879800,2.967100,2.757600,0.408370,0.265722,-0.043412,0.282580,0.274729,-0.275727,-0.087267,0.217096,-0.001937,-0.591872,0.042130,0.030903,-0.914818,1.368416,0.415588,-0.530463,0.000000,0.000000,0.000000,-0.857097,-1.251284,-0.337440,-0.705240,0.000000,0.000000,0.000000
-0.182769,1.061941,0.784533,-0.080891,-0.022530,-0.487805,0.868905,2.879800,2.967100,2.757600,0.407961,0.265761,-0.043247,0.282186,0.273829,-0.276721,-0.087267,0.217415,-0.001948,-0.589066,0.041735,0.029571,-0.935964,1.356263,0.399313,-0.530281,0.000000,0.000000,0.000000,-0.859238,-1.252823,-0.334953,-0.705277,0.000000,0.000000,0.000000
-0.182455,1.062234,0.784755,-0.080464,-0.022189,-0.489392,0.868060,2.879800,2.967100,2.757600,0.406596,0.265652,-0.043246,0.280876,0.272233,-0.277317,-0.087267,0.217548,-0.001961,-0.585917,0.042043,0.027969,-0.955828,1.346207,0.384067,-0.530653,0.000000,0.000000,0.000000,-0.860828,-1.255038,-0.333710,-0.704951,0.000000,0.000000,0.000000
